Year,Date,Hour,Minute,Upstream,Downstream,Passage,Reviewer,Comments
2017,22-Jul,23:00:00,20,NA,NA,0,NA,NA
2017,22-Jul,23:00:00,30,NA,NA,0,NA,NA
2017,22-Jul,23:00:00,40,NA,NA,0,NA,NA
2017,22-Jul,23:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,00:00:00,0,45,2,43,EPA,NA
2017,23-Jul,00:00:00,10,79,2,77,EPA,NA
2017,23-Jul,00:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,00:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,00:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,00:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,01:00:00,0,27,4,23,EPA,NA
2017,23-Jul,01:00:00,10,11,1,10,EPA,NA
2017,23-Jul,01:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,01:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,01:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,01:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,02:00:00,0,20,1,19,EPA,NA
2017,23-Jul,02:00:00,10,20,5,15,EPA,NA
2017,23-Jul,02:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,02:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,02:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,02:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,03:00:00,0,26,6,20,EPA,NA
2017,23-Jul,03:00:00,10,25,12,13,EPA,NA
2017,23-Jul,03:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,03:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,03:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,03:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,04:00:00,0,20,2,18,EPA,NA
2017,23-Jul,04:00:00,10,10,4,6,EPA,NA
2017,23-Jul,04:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,04:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,04:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,04:00:00,50,30,2,28,VTR,NA
2017,23-Jul,05:00:00,0,36,5,31,VTR,NA
2017,23-Jul,05:00:00,10,27,1,26,EPA,NA
2017,23-Jul,05:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,05:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,05:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,05:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,06:00:00,0,52,0,52,EPA,NA
2017,23-Jul,06:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,06:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,06:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,06:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,06:00:00,50,69,1,68,VTR,NA
2017,23-Jul,07:00:00,0,87,4,83,VTR,NA
2017,23-Jul,07:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,07:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,07:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,07:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,07:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,08:00:00,0,97,0,97,EPA,NA
2017,23-Jul,08:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,08:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,08:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,08:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,08:00:00,50,160,1,159,VTR,NA
2017,23-Jul,09:00:00,0,166,2,164,VTR,NA
2017,23-Jul,09:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,09:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,09:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,09:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,09:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,10:00:00,0,209,0,209,EPA,NA
2017,23-Jul,10:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,10:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,10:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,10:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,10:00:00,50,150,1,149,VTR,NA
2017,23-Jul,11:00:00,0,187,1,186,VTR,NA
2017,23-Jul,11:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,11:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,11:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,11:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,11:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,12:00:00,0,205,0,205,EPA,NA
2017,23-Jul,12:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,12:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,12:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,12:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,12:00:00,50,308,0,308,VTR,NA
2017,23-Jul,13:00:00,0,243,0,243,VTR,NA
2017,23-Jul,13:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,13:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,13:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,13:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,13:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,14:00:00,0,118,0,118,EPA,NA
2017,23-Jul,14:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,14:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,14:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,14:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,14:00:00,50,113,1,112,EPA,NA
2017,23-Jul,15:00:00,0,179,3,176,EPA,NA
2017,23-Jul,15:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,15:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,15:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,15:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,15:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,16:00:00,0,158,1,157,EPA,NA
2017,23-Jul,16:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,16:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,16:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,16:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,16:00:00,50,143,3,140,EPA,NA
2017,23-Jul,17:00:00,0,256,3,253,EPA,NA
2017,23-Jul,17:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,17:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,17:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,17:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,17:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,18:00:00,0,99,2,97,EPA,NA
2017,23-Jul,18:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,18:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,18:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,18:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,18:00:00,50,102,1,101,EPA,NA
2017,23-Jul,19:00:00,0,110,14,96,EPA,NA
2017,23-Jul,19:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,19:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,19:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,19:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,19:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,20:00:00,0,115,1,114,EPA,NA
2017,23-Jul,20:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,20:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,20:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,20:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,20:00:00,50,65,0,65,EPA,NA
2017,23-Jul,21:00:00,0,77,5,72,EPA,NA
2017,23-Jul,21:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,21:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,21:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,21:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,21:00:00,50,NA,NA,0,NA,NA
2017,23-Jul,22:00:00,0,61,0,61,EPA,NA
2017,23-Jul,22:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,22:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,22:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,22:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,22:00:00,50,33,2,31,EPA,NA
2017,23-Jul,23:00:00,0,52,3,49,EPA,NA
2017,23-Jul,23:00:00,10,NA,NA,0,NA,NA
2017,23-Jul,23:00:00,20,NA,NA,0,NA,NA
2017,23-Jul,23:00:00,30,NA,NA,0,NA,NA
2017,23-Jul,23:00:00,40,NA,NA,0,NA,NA
2017,23-Jul,23:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,00:00:00,0,41,9,32,JMK,NA
2017,24-Jul,00:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,00:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,00:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,00:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,00:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,01:00:00,0,11,2,9,JMK,NA
2017,24-Jul,01:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,01:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,01:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,01:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,01:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,02:00:00,0,7,0,7,JMK,NA
2017,24-Jul,02:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,02:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,02:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,02:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,02:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,03:00:00,0,11,3,8,JMK,NA
2017,24-Jul,03:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,03:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,03:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,03:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,03:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,04:00:00,0,5,3,2,JMK,NA
2017,24-Jul,04:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,04:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,04:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,04:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,04:00:00,50,8,0,8,NH,NA
2017,24-Jul,05:00:00,0,24,3,21,NH,NA
2017,24-Jul,05:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,05:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,05:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,05:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,05:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,06:00:00,0,16,10,6,JMK,NA
2017,24-Jul,06:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,06:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,06:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,06:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,06:00:00,50,32,1,31,NH,NA
2017,24-Jul,07:00:00,0,33,0,33,NH,NA
2017,24-Jul,07:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,07:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,07:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,07:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,07:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,08:00:00,0,68,1,67,JMK,NA
2017,24-Jul,08:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,08:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,08:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,08:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,08:00:00,50,37,0,37,NH,NA
2017,24-Jul,09:00:00,0,24,1,23,NH,NA
2017,24-Jul,09:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,09:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,09:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,09:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,09:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,10:00:00,0,33,1,32,JMK,NA
2017,24-Jul,10:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,10:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,10:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,10:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,10:00:00,50,77,0,77,NH,NA
2017,24-Jul,11:00:00,0,53,0,53,NH,NA
2017,24-Jul,11:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,11:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,11:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,11:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,11:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,12:00:00,0,140,0,140,JMK,NA
2017,24-Jul,12:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,12:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,12:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,12:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,12:00:00,50,160,0,160,NH,NA
2017,24-Jul,13:00:00,0,201,1,200,EPA,NA
2017,24-Jul,13:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,13:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,13:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,13:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,13:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,14:00:00,0,212,1,211,JMK,NA
2017,24-Jul,14:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,14:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,14:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,14:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,14:00:00,50,138,5,133,EPA,NA
2017,24-Jul,15:00:00,0,276,0,276,EPA,NA
2017,24-Jul,15:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,15:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,15:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,15:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,15:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,16:00:00,0,193,2,191,JMK,NA
2017,24-Jul,16:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,16:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,16:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,16:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,16:00:00,50,198,1,197,EPA,NA
2017,24-Jul,17:00:00,0,54,0,54,EPA,NA
2017,24-Jul,17:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,17:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,17:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,17:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,17:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,18:00:00,0,50,3,47,JMK,NA
2017,24-Jul,18:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,18:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,18:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,18:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,18:00:00,50,34,0,34,EPA,NA
2017,24-Jul,19:00:00,0,44,0,44,EPA,NA
2017,24-Jul,19:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,19:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,19:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,19:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,19:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,20:00:00,0,3,0,3,JMK,NA
2017,24-Jul,20:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,20:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,20:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,20:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,20:00:00,50,42,0,42,EPA,NA
2017,24-Jul,21:00:00,0,22,0,22,EPA,NA
2017,24-Jul,21:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,21:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,21:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,21:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,21:00:00,50,NA,NA,0,NA,NA
2017,24-Jul,22:00:00,0,61,0,61,JMK,NA
2017,24-Jul,22:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,22:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,22:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,22:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,22:00:00,50,25,2,23,EPA,NA
2017,24-Jul,23:00:00,0,31,0,31,EPA,NA
2017,24-Jul,23:00:00,10,NA,NA,0,NA,NA
2017,24-Jul,23:00:00,20,NA,NA,0,NA,NA
2017,24-Jul,23:00:00,30,NA,NA,0,NA,NA
2017,24-Jul,23:00:00,40,NA,NA,0,NA,NA
2017,24-Jul,23:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,00:00:00,0,8,1,7,JMK,NA
2017,25-Jul,00:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,00:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,00:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,00:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,00:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,01:00:00,0,1,4,-3,JMK,NA
2017,25-Jul,01:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,01:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,01:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,01:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,01:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,02:00:00,0,14,2,12,JMK,NA
2017,25-Jul,02:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,02:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,02:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,02:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,02:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,03:00:00,0,20,3,17,JMK,NA
2017,25-Jul,03:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,03:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,03:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,03:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,03:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,04:00:00,0,14,0,14,JMK,NA
2017,25-Jul,04:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,04:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,04:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,04:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,04:00:00,50,23,4,19,EPA,NA
2017,25-Jul,05:00:00,0,27,0,27,EPA,NA
2017,25-Jul,05:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,05:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,05:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,05:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,05:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,06:00:00,0,16,0,16,JMK,NA
2017,25-Jul,06:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,06:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,06:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,06:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,06:00:00,50,32,9,23,EPA,NA
2017,25-Jul,07:00:00,0,49,1,48,EPA,NA
2017,25-Jul,07:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,07:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,07:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,07:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,07:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,08:00:00,0,58,0,58,JMK,NA
2017,25-Jul,08:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,08:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,08:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,08:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,08:00:00,50,89,1,88,EPA,NA
2017,25-Jul,09:00:00,0,30,0,30,EPA,NA
2017,25-Jul,09:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,09:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,09:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,09:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,09:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,10:00:00,0,84,2,82,JMK,NA
2017,25-Jul,10:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,10:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,10:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,10:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,10:00:00,50,182,0,182,EPA,NA
2017,25-Jul,11:00:00,0,165,0,165,EPA,NA
2017,25-Jul,11:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,11:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,11:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,11:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,11:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,12:00:00,0,141,0,141,JMK,NA
2017,25-Jul,12:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,12:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,12:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,12:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,12:00:00,50,189,0,189,EPA,NA
2017,25-Jul,13:00:00,0,95,0,95,EPA,NA
2017,25-Jul,13:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,13:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,13:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,13:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,13:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,14:00:00,0,62,0,62,JMK,NA
2017,25-Jul,14:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,14:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,14:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,14:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,14:00:00,50,119,0,119,EPA,NA
2017,25-Jul,15:00:00,0,150,1,149,EPA,NA
2017,25-Jul,15:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,15:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,15:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,15:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,15:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,16:00:00,0,58,3,55,JMK,NA
2017,25-Jul,16:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,16:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,16:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,16:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,16:00:00,50,77,1,76,EPA,NA
2017,25-Jul,17:00:00,0,44,0,44,EPA,NA
2017,25-Jul,17:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,17:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,17:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,17:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,17:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,18:00:00,0,98,8,90,JMK,NA
2017,25-Jul,18:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,18:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,18:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,18:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,18:00:00,50,84,0,84,EPA,NA
2017,25-Jul,19:00:00,0,92,0,92,EPA,NA
2017,25-Jul,19:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,19:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,19:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,19:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,19:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,20:00:00,0,72,0,72,JMK,NA
2017,25-Jul,20:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,20:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,20:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,20:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,20:00:00,50,101,0,101,EPA,NA
2017,25-Jul,21:00:00,0,57,0,57,EPA,NA
2017,25-Jul,21:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,21:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,21:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,21:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,21:00:00,50,NA,NA,0,NA,NA
2017,25-Jul,22:00:00,0,7,0,7,JMK,NA
2017,25-Jul,22:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,22:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,22:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,22:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,22:00:00,50,5,1,4,EPA,NA
2017,25-Jul,23:00:00,0,15,2,13,EPA,NA
2017,25-Jul,23:00:00,10,NA,NA,0,NA,NA
2017,25-Jul,23:00:00,20,NA,NA,0,NA,NA
2017,25-Jul,23:00:00,30,NA,NA,0,NA,NA
2017,25-Jul,23:00:00,40,NA,NA,0,NA,NA
2017,25-Jul,23:00:00,50,NA,NA,0,NA,NA
2017,26-Jul,00:00:00,0,5,3,2,WJS,NA
2017,26-Jul,00:00:00,10,16,3,13,WJS,NA
2017,26-Jul,00:00:00,20,NA,NA,0,NA,NA
2017,26-Jul,00:00:00,30,NA,NA,0,NA,NA
2017,26-Jul,00:00:00,40,NA,NA,0,NA,NA
2017,26-Jul,00:00:00,50,NA,NA,0,NA,NA
2017,26-Jul,01:00:00,0,3,1,2,WJS,NA
2017,26-Jul,01:00:00,10,12,1,11,WJS,NA
2017,26-Jul,01:00:00,20,NA,NA,0,NA,NA
2017,26-Jul,01:00:00,30,NA,NA,0,NA,NA
2017,26-Jul,01:00:00,40,NA,NA,0,NA,NA
2017,26-Jul,01:00:00,50,NA,NA,0,NA,NA
2017,26-Jul,02:00:00,0,4,2,2,WJS,NA
2017,26-Jul,02:00:00,10,12,2,10,WJS,NA
2017,26-Jul,02:00:00,20,NA,NA,0,NA,NA
2017,26-Jul,02:00:00,30,NA,NA,0,NA,NA
2017,26-Jul,02:00:00,40,NA,NA,0,NA,NA
2017,26-Jul,02:00:00,50,NA,NA,0,NA,NA
