Year,Date,Hour,Minute,Upstream,Downstream,Passage,Reviewer,Comments
2017,31-Jul,3:00,0,15,0,15,JMK,
2017,31-Jul,3:00,10,,,0,,
2017,31-Jul,3:00,20,,,0,,
2017,31-Jul,3:00,30,,,0,,
2017,31-Jul,3:00,40,,,0,,
2017,31-Jul,3:00,50,,,0,,
2017,31-Jul,4:00,0,9,0,9,JMK,
2017,31-Jul,4:00,10,,,0,,
2017,31-Jul,4:00,20,,,0,,
2017,31-Jul,4:00,30,,,0,,
2017,31-Jul,4:00,40,,,0,,
2017,31-Jul,4:00,50,16,0,16,WJS,
2017,31-Jul,5:00,0,9,10,-1,WJS,
2017,31-Jul,5:00,10,,,0,,
2017,31-Jul,5:00,20,,,0,,
2017,31-Jul,5:00,30,,,0,,
2017,31-Jul,5:00,40,,,0,,
2017,31-Jul,5:00,50,,,0,,
2017,31-Jul,6:00,0,6,0,6,JMK,
2017,31-Jul,6:00,10,,,0,,
2017,31-Jul,6:00,20,,,0,,
2017,31-Jul,6:00,30,,,0,,
2017,31-Jul,6:00,40,,,0,,
2017,31-Jul,6:00,50,12,1,11,WJS,
2017,31-Jul,7:00,0,24,0,24,WJS,
2017,31-Jul,7:00,10,,,0,,
2017,31-Jul,7:00,20,,,0,,
2017,31-Jul,7:00,30,,,0,,
2017,31-Jul,7:00,40,,,0,,
2017,31-Jul,7:00,50,,,0,,
2017,31-Jul,8:00,0,13,0,13,JMK,
2017,31-Jul,8:00,10,,,0,,
2017,31-Jul,8:00,20,,,0,,
2017,31-Jul,8:00,30,,,0,,
2017,31-Jul,8:00,40,,,0,,
2017,31-Jul,8:00,50,45,6,39,WJS,
2017,31-Jul,9:00,0,36,0,36,WJS,
2017,31-Jul,9:00,10,,,0,,
2017,31-Jul,9:00,20,,,0,,
2017,31-Jul,9:00,30,,,0,,
2017,31-Jul,9:00,40,,,0,,
2017,31-Jul,9:00,50,,,0,,
2017,31-Jul,10:00,0,46,0,46,JMK,
2017,31-Jul,10:00,10,,,0,,
2017,31-Jul,10:00,20,,,0,,
2017,31-Jul,10:00,30,,,0,,
2017,31-Jul,10:00,40,,,0,,
2017,31-Jul,10:00,50,90,0,90,WJS,
2017,31-Jul,11:00,0,106,0,106,WJS,
2017,31-Jul,11:00,10,,,0,,
2017,31-Jul,11:00,20,,,0,,
2017,31-Jul,11:00,30,,,0,,
2017,31-Jul,11:00,40,,,0,,
2017,31-Jul,11:00,50,,,0,,
2017,31-Jul,12:00,0,243,1,242,JMK,
2017,31-Jul,12:00,10,,,0,,
2017,31-Jul,12:00,20,,,0,,
2017,31-Jul,12:00,30,,,0,,
2017,31-Jul,12:00,40,,,0,,
2017,31-Jul,12:00,50,152,2,150,WJS,
2017,31-Jul,13:00,0,60,0,60,WJS,
2017,31-Jul,13:00,10,,,0,,
2017,31-Jul,13:00,20,,,0,,
2017,31-Jul,13:00,30,,,0,,
2017,31-Jul,13:00,40,,,0,,
2017,31-Jul,13:00,50,,,0,,
2017,31-Jul,14:00,0,246,1,245,JMK,
2017,31-Jul,14:00,10,,,0,,
2017,31-Jul,14:00,20,,,0,,
2017,31-Jul,14:00,30,,,0,,
2017,31-Jul,14:00,40,,,0,,
2017,31-Jul,14:00,50,280,0,280,WJS,
2017,31-Jul,15:00,0,263,0,263,WJS,
2017,31-Jul,15:00,10,,,0,,
2017,31-Jul,15:00,20,,,0,,
2017,31-Jul,15:00,30,,,0,,
2017,31-Jul,15:00,40,,,0,,
2017,31-Jul,15:00,50,,,0,,
2017,31-Jul,16:00,0,147,0,147,JMK,
2017,31-Jul,16:00,10,,,0,,
2017,31-Jul,16:00,20,,,0,,
2017,31-Jul,16:00,30,,,0,,
2017,31-Jul,16:00,40,,,0,,
2017,31-Jul,16:00,50,55,0,55,WJS,
2017,31-Jul,17:00,0,163,0,163,WJS,
2017,31-Jul,17:00,10,,,0,,
2017,31-Jul,17:00,20,,,0,,
2017,31-Jul,17:00,30,,,0,,
2017,31-Jul,17:00,40,,,0,,
2017,31-Jul,17:00,50,,,0,,
2017,31-Jul,18:00,0,121,0,121,JMK,
2017,31-Jul,18:00,10,,,0,,
2017,31-Jul,18:00,20,,,0,,
2017,31-Jul,18:00,30,,,0,,
2017,31-Jul,18:00,40,,,0,,
2017,31-Jul,18:00,50,151,0,151,WJS,
2017,31-Jul,19:00,0,149,0,149,WJS,
2017,31-Jul,19:00,10,,,0,,
2017,31-Jul,19:00,20,,,0,,
2017,31-Jul,19:00,30,,,0,,
2017,31-Jul,19:00,40,,,0,,
2017,31-Jul,19:00,50,,,0,,
2017,31-Jul,20:00,0,155,1,154,JMK,
2017,31-Jul,20:00,10,,,0,,
2017,31-Jul,20:00,20,,,0,,
2017,31-Jul,20:00,30,,,0,,
2017,31-Jul,20:00,40,,,0,,
2017,31-Jul,20:00,50,97,1,96,WJS,
2017,31-Jul,21:00,0,162,0,162,WJS,
2017,31-Jul,21:00,10,,,0,,
2017,31-Jul,21:00,20,,,0,,
2017,31-Jul,21:00,30,,,0,,
2017,31-Jul,21:00,40,,,0,,
2017,31-Jul,21:00,50,,,0,,
2017,31-Jul,22:00,0,48,17,31,JMK,
2017,31-Jul,22:00,10,,,0,,
2017,31-Jul,22:00,20,,,0,,
2017,31-Jul,22:00,30,,,0,,
2017,31-Jul,22:00,40,,,0,,
2017,31-Jul,22:00,50,47,0,47,WJS,
2017,31-Jul,23:00,0,77,0,77,WJS,
2017,31-Jul,23:00,10,,,0,,
2017,31-Jul,23:00,20,,,0,,
2017,31-Jul,23:00,30,,,0,,
2017,31-Jul,23:00,40,,,0,,
2017,31-Jul,23:00,50,,,0,,
2017,1-Aug,0:00,0,47,2,45,WJS,
2017,1-Aug,0:00,10,,,0,,
2017,1-Aug,0:00,20,,,0,,
2017,1-Aug,0:00,30,,,0,,
2017,1-Aug,0:00,40,,,0,,
2017,1-Aug,0:00,50,,,0,,
2017,1-Aug,1:00,0,41,8,33,WJS,
2017,1-Aug,1:00,10,,,0,,
2017,1-Aug,1:00,20,,,0,,
2017,1-Aug,1:00,30,,,0,,
2017,1-Aug,1:00,40,,,0,,
2017,1-Aug,1:00,50,,,0,,
2017,1-Aug,2:00,0,41,3,38,WJS,
2017,1-Aug,2:00,10,,,0,,
2017,1-Aug,2:00,20,,,0,,
2017,1-Aug,2:00,30,,,0,,
2017,1-Aug,2:00,40,,,0,,
2017,1-Aug,2:00,50,,,0,,
2017,1-Aug,3:00,0,29,3,26,WJS,
2017,1-Aug,3:00,10,,,0,,
2017,1-Aug,3:00,20,,,0,,
2017,1-Aug,3:00,30,,,0,,
2017,1-Aug,3:00,40,,,0,,
2017,1-Aug,3:00,50,,,0,,
2017,1-Aug,4:00,0,17,0,17,WJS,
2017,1-Aug,4:00,10,,,0,,
2017,1-Aug,4:00,20,,,0,,
2017,1-Aug,4:00,30,,,0,,
2017,1-Aug,4:00,40,,,0,,
2017,1-Aug,4:00,50,45,2,43,WJS,
2017,1-Aug,5:00,0,26,0,26,WJS,
2017,1-Aug,5:00,10,,,0,,
2017,1-Aug,5:00,20,,,0,,
2017,1-Aug,5:00,30,,,0,,
2017,1-Aug,5:00,40,,,0,,
2017,1-Aug,5:00,50,,,0,,
2017,1-Aug,6:00,0,32,1,31,WJS,
2017,1-Aug,6:00,10,,,0,,
2017,1-Aug,6:00,20,,,0,,
2017,1-Aug,6:00,30,,,0,,
2017,1-Aug,6:00,40,,,0,,
2017,1-Aug,6:00,50,34,8,26,WJS,
2017,1-Aug,7:00,0,17,5,12,WJS,
2017,1-Aug,7:00,10,,,0,,
2017,1-Aug,7:00,20,,,0,,
2017,1-Aug,7:00,30,,,0,,
2017,1-Aug,7:00,40,,,0,,
2017,1-Aug,7:00,50,,,0,,
2017,1-Aug,8:00,0,56,1,55,WJS,
2017,1-Aug,8:00,10,,,0,,
2017,1-Aug,8:00,20,,,0,,
2017,1-Aug,8:00,30,,,0,,
2017,1-Aug,8:00,40,,,0,,
2017,1-Aug,8:00,50,164,0,164,WJS,
2017,1-Aug,9:00,0,192,0,192,WJS,
2017,1-Aug,9:00,10,,,0,,
2017,1-Aug,9:00,20,,,0,,
2017,1-Aug,9:00,30,,,0,,
2017,1-Aug,9:00,40,,,0,,
2017,1-Aug,9:00,50,,,0,,
2017,1-Aug,10:00,0,210,0,210,WJS,
2017,1-Aug,10:00,10,,,0,,
2017,1-Aug,10:00,20,,,0,,
2017,1-Aug,10:00,30,,,0,,
2017,1-Aug,10:00,40,,,0,,
2017,1-Aug,10:00,50,215,0,215,WJS,
2017,1-Aug,11:00,0,159,0,159,WJS,
2017,1-Aug,11:00,10,,,0,,
2017,1-Aug,11:00,20,,,0,,
2017,1-Aug,11:00,30,,,0,,
2017,1-Aug,11:00,40,,,0,,
2017,1-Aug,11:00,50,,,0,,
2017,1-Aug,12:00,0,111,0,111,WJS,
2017,1-Aug,12:00,10,,,0,,
2017,1-Aug,12:00,20,,,0,,
2017,1-Aug,12:00,30,,,0,,
2017,1-Aug,12:00,40,,,0,,
2017,1-Aug,12:00,50,316,0,316,WJS,
2017,1-Aug,13:00,0,163,0,163,WJS,
2017,1-Aug,13:00,10,,,0,,
2017,1-Aug,13:00,20,,,0,,
2017,1-Aug,13:00,30,,,0,,
2017,1-Aug,13:00,40,,,0,,
2017,1-Aug,13:00,50,,,0,,
2017,1-Aug,14:00,0,311,0,311,WJS,
2017,1-Aug,14:00,10,,,0,,
2017,1-Aug,14:00,20,,,0,,
2017,1-Aug,14:00,30,,,0,,
2017,1-Aug,14:00,40,,,0,,
2017,1-Aug,14:00,50,211,0,211,WJS,
2017,1-Aug,15:00,0,259,2,257,WJS,
2017,1-Aug,15:00,10,,,0,,
2017,1-Aug,15:00,20,,,0,,
2017,1-Aug,15:00,30,,,0,,
2017,1-Aug,15:00,40,,,0,,
2017,1-Aug,15:00,50,,,0,,
2017,1-Aug,16:00,0,265,0,265,WJS,
2017,1-Aug,16:00,10,,,0,,
2017,1-Aug,16:00,20,,,0,,
2017,1-Aug,16:00,30,,,0,,
2017,1-Aug,16:00,40,,,0,,
2017,1-Aug,16:00,50,141,1,140,WJS,
2017,1-Aug,17:00,0,102,0,102,WJS,
2017,1-Aug,17:00,10,,,0,,
2017,1-Aug,17:00,20,,,0,,
2017,1-Aug,17:00,30,,,0,,
2017,1-Aug,17:00,40,,,0,,
2017,1-Aug,17:00,50,,,0,,
2017,1-Aug,18:00,0,153,0,153,WJS,
2017,1-Aug,18:00,10,,,0,,
2017,1-Aug,18:00,20,,,0,,
2017,1-Aug,18:00,30,,,0,,
2017,1-Aug,18:00,40,,,0,,
2017,1-Aug,18:00,50,173,0,173,WJS,
2017,1-Aug,19:00,0,162,0,162,WJS,
2017,1-Aug,19:00,10,,,0,,
2017,1-Aug,19:00,20,,,0,,
2017,1-Aug,19:00,30,,,0,,
2017,1-Aug,19:00,40,,,0,,
2017,1-Aug,19:00,50,,,0,,
2017,1-Aug,20:00,0,128,2,126,WJS,
2017,1-Aug,20:00,10,,,0,,
2017,1-Aug,20:00,20,,,0,,
2017,1-Aug,20:00,30,,,0,,
2017,1-Aug,20:00,40,,,0,,
2017,1-Aug,20:00,50,107,0,107,WJS,
2017,1-Aug,21:00,0,37,2,35,WJS,
2017,1-Aug,21:00,10,,,0,,
2017,1-Aug,21:00,20,,,0,,
2017,1-Aug,21:00,30,,,0,,
2017,1-Aug,21:00,40,,,0,,
2017,1-Aug,21:00,50,,,0,,
2017,1-Aug,22:00,0,72,1,71,WJS,
2017,1-Aug,22:00,10,,,0,,
2017,1-Aug,22:00,20,,,0,,
2017,1-Aug,22:00,30,,,0,,
2017,1-Aug,22:00,40,,,0,,
2017,1-Aug,22:00,50,21,0,21,WJS,
2017,1-Aug,23:00,0,9,1,8,WJS,
2017,1-Aug,23:00,10,,,0,,
2017,1-Aug,23:00,20,,,0,,
2017,1-Aug,23:00,30,,,0,,
2017,1-Aug,23:00,40,,,0,,
2017,1-Aug,23:00,50,,,0,,
2017,2-Aug,0:00,0,20,4,16,WJS,
2017,2-Aug,0:00,10,,,0,,
2017,2-Aug,0:00,20,,,0,,
2017,2-Aug,0:00,30,,,0,,
2017,2-Aug,0:00,40,,,0,,
2017,2-Aug,0:00,50,,,0,,
2017,2-Aug,1:00,0,9,5,4,WJS,
2017,2-Aug,1:00,10,,,0,,
2017,2-Aug,1:00,20,,,0,,
2017,2-Aug,1:00,30,,,0,,
2017,2-Aug,1:00,40,,,0,,
2017,2-Aug,1:00,50,,,0,,
2017,2-Aug,2:00,0,12,1,11,WJS,
2017,2-Aug,2:00,10,,,0,,
2017,2-Aug,2:00,20,,,0,,
2017,2-Aug,2:00,30,,,0,,
2017,2-Aug,2:00,40,,,0,,
2017,2-Aug,2:00,50,,,0,,
2017,2-Aug,3:00,0,7,3,4,WJS,
2017,2-Aug,3:00,10,,,0,,
2017,2-Aug,3:00,20,,,0,,
2017,2-Aug,3:00,30,,,0,,
2017,2-Aug,3:00,40,,,0,,
2017,2-Aug,3:00,50,,,0,,
2017,2-Aug,4:00,0,7,1,6,WJS,
2017,2-Aug,4:00,10,,,0,,
2017,2-Aug,4:00,20,,,0,,
2017,2-Aug,4:00,30,,,0,,
2017,2-Aug,4:00,40,,,0,,
2017,2-Aug,4:00,50,15,0,15,WJS,
2017,2-Aug,5:00,0,8,0,8,WJS,
2017,2-Aug,5:00,10,,,0,,
2017,2-Aug,5:00,20,,,0,,
2017,2-Aug,5:00,30,,,0,,
2017,2-Aug,5:00,40,,,0,,
2017,2-Aug,5:00,50,,,0,,
2017,2-Aug,6:00,0,31,3,28,WJS,
2017,2-Aug,6:00,10,,,0,,
2017,2-Aug,6:00,20,,,0,,
2017,2-Aug,6:00,30,,,0,,
2017,2-Aug,6:00,40,,,0,,
2017,2-Aug,6:00,50,18,0,18,WJS,
2017,2-Aug,7:00,0,15,3,12,WJS,
2017,2-Aug,7:00,10,,,0,,
2017,2-Aug,7:00,20,,,0,,
2017,2-Aug,7:00,30,,,0,,
2017,2-Aug,7:00,40,,,0,,
2017,2-Aug,7:00,50,,,0,,
2017,2-Aug,8:00,0,11,0,11,WJS,
2017,2-Aug,8:00,10,,,0,,
2017,2-Aug,8:00,20,,,0,,
2017,2-Aug,8:00,30,,,0,,
2017,2-Aug,8:00,40,,,0,,
2017,2-Aug,8:00,50,22,0,22,WJS,
2017,2-Aug,9:00,0,98,4,94,WJS,
2017,2-Aug,9:00,10,,,0,,
2017,2-Aug,9:00,20,,,0,,
2017,2-Aug,9:00,30,,,0,,
2017,2-Aug,9:00,40,,,0,,
2017,2-Aug,9:00,50,,,0,,
2017,2-Aug,10:00,0,31,1,30,WJS,
2017,2-Aug,10:00,10,,,0,,
2017,2-Aug,10:00,20,,,0,,
2017,2-Aug,10:00,30,,,0,,
2017,2-Aug,10:00,40,,,0,,
2017,2-Aug,10:00,50,79,0,79,WJS,
2017,2-Aug,11:00,0,128,0,128,WJS,
2017,2-Aug,11:00,10,,,0,,
2017,2-Aug,11:00,20,,,0,,
2017,2-Aug,11:00,30,,,0,,
2017,2-Aug,11:00,40,,,0,,
2017,2-Aug,11:00,50,,,0,,
2017,2-Aug,12:00,0,183,0,183,WJS,
2017,2-Aug,12:00,10,,,0,,
2017,2-Aug,12:00,20,,,0,,
2017,2-Aug,12:00,30,,,0,,
2017,2-Aug,12:00,40,,,0,,
2017,2-Aug,12:00,50,56,0,56,WJS,
2017,2-Aug,13:00,0,84,0,84,WJS,
2017,2-Aug,13:00,10,,,0,,
2017,2-Aug,13:00,20,,,0,,
2017,2-Aug,13:00,30,,,0,,
2017,2-Aug,13:00,40,,,0,,
2017,2-Aug,13:00,50,,,0,,
2017,2-Aug,14:00,0,61,0,61,WJS,
2017,2-Aug,14:00,10,,,0,,
2017,2-Aug,14:00,20,,,0,,
2017,2-Aug,14:00,30,,,0,,
2017,2-Aug,14:00,40,,,0,,
2017,2-Aug,14:00,50,253,0,253,WJS,
2017,2-Aug,15:00,0,107,0,107,WJS,
2017,2-Aug,15:00,10,,,0,,
2017,2-Aug,15:00,20,,,0,,
2017,2-Aug,15:00,30,,,0,,
2017,2-Aug,15:00,40,,,0,,
2017,2-Aug,15:00,50,,,0,,
2017,2-Aug,16:00,0,219,1,218,WJS,
2017,2-Aug,16:00,10,,,0,,
2017,2-Aug,16:00,20,,,0,,
2017,2-Aug,16:00,30,,,0,,
2017,2-Aug,16:00,40,,,0,,
2017,2-Aug,16:00,50,188,0,188,WJS,
2017,2-Aug,17:00,0,147,0,147,WJS,
2017,2-Aug,17:00,10,,,0,,
2017,2-Aug,17:00,20,,,0,,
2017,2-Aug,17:00,30,,,0,,
2017,2-Aug,17:00,40,,,0,,
2017,2-Aug,17:00,50,,,0,,
2017,2-Aug,18:00,0,49,0,49,WJS,
2017,2-Aug,18:00,10,,,0,,
2017,2-Aug,18:00,20,,,0,,
2017,2-Aug,18:00,30,,,0,,
2017,2-Aug,18:00,40,,,0,,
2017,2-Aug,18:00,50,25,0,25,WJS,
2017,2-Aug,19:00,0,2,0,2,WJS,
2017,2-Aug,19:00,10,,,0,,
2017,2-Aug,19:00,20,,,0,,
2017,2-Aug,19:00,30,,,0,,
2017,2-Aug,19:00,40,,,0,,
2017,2-Aug,19:00,50,,,0,,
2017,2-Aug,20:00,0,57,0,57,WJS,
2017,2-Aug,20:00,10,,,0,,
2017,2-Aug,20:00,20,,,0,,
2017,2-Aug,20:00,30,,,0,,
2017,2-Aug,20:00,40,,,0,,
2017,2-Aug,20:00,50,59,0,59,WJS,
2017,2-Aug,21:00,0,63,0,63,WJS,
2017,2-Aug,21:00,10,,,0,,
2017,2-Aug,21:00,20,,,0,,
2017,2-Aug,21:00,30,,,0,,
2017,2-Aug,21:00,40,,,0,,
2017,2-Aug,21:00,50,,,0,,
2017,2-Aug,22:00,0,7,1,6,WJS,
2017,2-Aug,22:00,10,,,0,,
2017,2-Aug,22:00,20,,,0,,
2017,2-Aug,22:00,30,,,0,,
2017,2-Aug,22:00,40,,,0,,
2017,2-Aug,22:00,50,24,0,24,WJS,
2017,2-Aug,23:00,0,38,1,37,WJS,
2017,2-Aug,23:00,10,,,0,,
2017,2-Aug,23:00,20,,,0,,
2017,2-Aug,23:00,30,,,0,,
2017,2-Aug,23:00,40,,,0,,
2017,2-Aug,23:00,50,,,0,,
2017,3-Aug,0:00,0,27,0,27,JMK,
2017,3-Aug,0:00,10,34,0,34,JMK,
2017,3-Aug,0:00,20,22,1,21,JMK,
2017,3-Aug,0:00,30,20,2,18,JMK,
2017,3-Aug,0:00,40,23,0,23,JMK,
2017,3-Aug,0:00,50,17,3,14,JMK,
2017,3-Aug,1:00,0,25,0,25,JMK,
2017,3-Aug,1:00,10,8,0,8,JMK,
2017,3-Aug,1:00,20,12,2,10,JMK,
2017,3-Aug,1:00,30,9,4,5,JMK,
2017,3-Aug,1:00,40,11,0,11,JMK,
2017,3-Aug,1:00,50,7,4,3,JMK,
2017,3-Aug,2:00,0,12,1,11,JMK,
2017,3-Aug,2:00,10,9,0,9,JMK,
2017,3-Aug,2:00,20,15,0,15,JMK,
2017,3-Aug,2:00,30,8,0,8,JMK,
2017,3-Aug,2:00,40,9,1,8,JMK,
2017,3-Aug,2:00,50,9,0,9,JMK,
2017,3-Aug,3:00,0,6,2,4,JMK,
2017,3-Aug,3:00,10,10,1,9,JMK,
2017,3-Aug,3:00,20,13,2,11,JMK,
2017,3-Aug,3:00,30,4,3,1,JMK,
2017,3-Aug,3:00,40,7,0,7,JMK,
2017,3-Aug,3:00,50,9,0,9,JMK,
2017,3-Aug,4:00,0,9,0,9,EPA,
2017,3-Aug,4:00,10,,,0,,
2017,3-Aug,4:00,20,,,0,,
2017,3-Aug,4:00,30,,,0,,
2017,3-Aug,4:00,40,,,0,,
2017,3-Aug,4:00,50,39,0,39,JMK,
2017,3-Aug,5:00,0,22,0,22,JMK,
2017,3-Aug,5:00,10,,,0,,
2017,3-Aug,5:00,20,,,0,,
2017,3-Aug,5:00,30,,,0,,
2017,3-Aug,5:00,40,,,0,,
2017,3-Aug,5:00,50,,,0,,
2017,3-Aug,6:00,0,23,0,23,EPA,
2017,3-Aug,6:00,10,,,0,,
2017,3-Aug,6:00,20,,,0,,
2017,3-Aug,6:00,30,,,0,,
2017,3-Aug,6:00,40,,,0,,
2017,3-Aug,6:00,50,11,2,9,JMK,
2017,3-Aug,7:00,0,34,0,34,JMK,
2017,3-Aug,7:00,10,,,0,,
2017,3-Aug,7:00,20,,,0,,
2017,3-Aug,7:00,30,,,0,,
2017,3-Aug,7:00,40,,,0,,
2017,3-Aug,7:00,50,,,0,,
2017,3-Aug,8:00,0,8,0,8,EPA,
2017,3-Aug,8:00,10,,,0,,
2017,3-Aug,8:00,20,,,0,,
2017,3-Aug,8:00,30,,,0,,
2017,3-Aug,8:00,40,,,0,,
2017,3-Aug,8:00,50,28,0,28,JMK,
2017,3-Aug,9:00,0,57,0,57,JMK,
2017,3-Aug,9:00,10,,,0,,
2017,3-Aug,9:00,20,,,0,,
2017,3-Aug,9:00,30,,,0,,
2017,3-Aug,9:00,40,,,0,,
2017,3-Aug,9:00,50,,,0,,
2017,3-Aug,10:00,0,21,0,21,EPA,
2017,3-Aug,10:00,10,,,0,,
2017,3-Aug,10:00,20,,,0,,
2017,3-Aug,10:00,30,,,0,,
2017,3-Aug,10:00,40,,,0,,
2017,3-Aug,10:00,50,20,1,19,JMK,
2017,3-Aug,11:00,0,16,0,16,JMK,
2017,3-Aug,11:00,10,,,0,,
2017,3-Aug,11:00,20,,,0,,
2017,3-Aug,11:00,30,,,0,,
2017,3-Aug,11:00,40,,,0,,
2017,3-Aug,11:00,50,,,0,,
2017,3-Aug,12:00,0,71,0,71,EPA,
2017,3-Aug,12:00,10,,,0,,
2017,3-Aug,12:00,20,,,0,,
2017,3-Aug,12:00,30,,,0,,
2017,3-Aug,12:00,40,,,0,,
2017,3-Aug,12:00,50,116,0,116,JMK,
2017,3-Aug,13:00,0,62,0,62,JMK,
2017,3-Aug,13:00,10,,,0,,
2017,3-Aug,13:00,20,,,0,,
2017,3-Aug,13:00,30,,,0,,
2017,3-Aug,13:00,40,,,0,,
2017,3-Aug,13:00,50,,,0,,
2017,3-Aug,14:00,0,107,0,107,EPA,
2017,3-Aug,14:00,10,,,0,,
2017,3-Aug,14:00,20,,,0,,
2017,3-Aug,14:00,30,,,0,,
2017,3-Aug,14:00,40,,,0,,
2017,3-Aug,14:00,50,101,0,101,JMK,
2017,3-Aug,15:00,0,103,0,103,JMK,
2017,3-Aug,15:00,10,,,0,,
2017,3-Aug,15:00,20,,,0,,
2017,3-Aug,15:00,30,,,0,,
2017,3-Aug,15:00,40,,,0,,
2017,3-Aug,15:00,50,,,0,,
2017,3-Aug,16:00,0,115,0,115,EPA,
2017,3-Aug,16:00,10,,,0,,
2017,3-Aug,16:00,20,,,0,,
2017,3-Aug,16:00,30,,,0,,
2017,3-Aug,16:00,40,,,0,,
2017,3-Aug,16:00,50,103,0,103,JMK,
2017,3-Aug,17:00,0,85,0,85,JMK,
2017,3-Aug,17:00,10,,,0,,
2017,3-Aug,17:00,20,,,0,,
2017,3-Aug,17:00,30,,,0,,
2017,3-Aug,17:00,40,,,0,,
2017,3-Aug,17:00,50,,,0,,
2017,3-Aug,18:00,0,105,0,105,EPA,
2017,3-Aug,18:00,10,,,0,,
2017,3-Aug,18:00,20,,,0,,
2017,3-Aug,18:00,30,,,0,,
2017,3-Aug,18:00,40,,,0,,
2017,3-Aug,18:00,50,50,0,50,JMK,
2017,3-Aug,19:00,0,83,0,83,JMK,
2017,3-Aug,19:00,10,,,0,,
2017,3-Aug,19:00,20,,,0,,
2017,3-Aug,19:00,30,,,0,,
2017,3-Aug,19:00,40,,,0,,
2017,3-Aug,19:00,50,,,0,,
2017,3-Aug,20:00,0,122,0,122,EPA,
2017,3-Aug,20:00,10,,,0,,
2017,3-Aug,20:00,20,,,0,,
2017,3-Aug,20:00,30,,,0,,
2017,3-Aug,20:00,40,,,0,,
2017,3-Aug,20:00,50,39,0,39,JMK,
2017,3-Aug,21:00,0,72,0,72,JMK,
2017,3-Aug,21:00,10,,,0,,
2017,3-Aug,21:00,20,,,0,,
2017,3-Aug,21:00,30,,,0,,
2017,3-Aug,21:00,40,,,0,,
2017,3-Aug,21:00,50,,,0,,
2017,3-Aug,22:00,0,15,0,15,EPA,
2017,3-Aug,22:00,10,,,0,,
2017,3-Aug,22:00,20,,,0,,
2017,3-Aug,22:00,30,,,0,,
2017,3-Aug,22:00,40,,,0,,
2017,3-Aug,22:00,50,79,2,77,JMK,
2017,3-Aug,23:00,0,45,0,45,EPA,
2017,3-Aug,23:00,10,,,0,,
2017,3-Aug,23:00,20,,,0,,
2017,3-Aug,23:00,30,,,0,,
2017,3-Aug,23:00,40,,,0,,
2017,3-Aug,23:00,50,,,0,,
2017,4-Aug,0:00,0,5,2,3,EPA,
2017,4-Aug,0:00,10,,,0,,
2017,4-Aug,0:00,20,,,0,,
2017,4-Aug,0:00,30,,,0,,
2017,4-Aug,0:00,40,,,0,,
2017,4-Aug,0:00,50,,,0,,
2017,4-Aug,1:00,0,24,1,23,EPA,
2017,4-Aug,1:00,10,,,0,,
2017,4-Aug,1:00,20,,,0,,
2017,4-Aug,1:00,30,,,0,,
2017,4-Aug,1:00,40,,,0,,
2017,4-Aug,1:00,50,,,0,,
2017,4-Aug,2:00,0,41,1,40,EPA,
2017,4-Aug,2:00,10,,,0,,
2017,4-Aug,2:00,20,,,0,,
2017,4-Aug,2:00,30,,,0,,
2017,4-Aug,2:00,40,,,0,,
2017,4-Aug,2:00,50,,,0,,
2017,4-Aug,3:00,0,33,0,33,EPA,
2017,4-Aug,3:00,10,,,0,,
2017,4-Aug,3:00,20,,,0,,
2017,4-Aug,3:00,30,,,0,,
2017,4-Aug,3:00,40,,,0,,
2017,4-Aug,3:00,50,,,0,,
2017,4-Aug,4:00,0,10,1,9,EPA,
2017,4-Aug,4:00,10,,,0,,
2017,4-Aug,4:00,20,,,0,,
2017,4-Aug,4:00,30,,,0,,
2017,4-Aug,4:00,40,,,0,,
2017,4-Aug,4:00,50,5,0,5,JMK,
2017,4-Aug,5:00,0,8,1,7,JMK,
2017,4-Aug,5:00,10,,,0,,
2017,4-Aug,5:00,20,,,0,,
2017,4-Aug,5:00,30,,,0,,
2017,4-Aug,5:00,40,,,0,,
2017,4-Aug,5:00,50,,,0,,
2017,4-Aug,6:00,0,22,1,21,EPA,
2017,4-Aug,6:00,10,,,0,,
2017,4-Aug,6:00,20,,,0,,
2017,4-Aug,6:00,30,,,0,,
2017,4-Aug,6:00,40,,,0,,
2017,4-Aug,6:00,50,27,1,26,JMK,
2017,4-Aug,7:00,0,5,0,5,JMK,
2017,4-Aug,7:00,10,,,0,,
2017,4-Aug,7:00,20,,,0,,
2017,4-Aug,7:00,30,,,0,,
2017,4-Aug,7:00,40,,,0,,
2017,4-Aug,7:00,50,,,0,,
2017,4-Aug,8:00,0,10,1,9,EPA,
2017,4-Aug,8:00,10,,,0,,
2017,4-Aug,8:00,20,,,0,,
2017,4-Aug,8:00,30,,,0,,
2017,4-Aug,8:00,40,,,0,,
2017,4-Aug,8:00,50,30,0,30,JMK,
2017,4-Aug,9:00,0,26,0,26,JMK,
2017,4-Aug,9:00,10,,,0,,
2017,4-Aug,9:00,20,,,0,,
2017,4-Aug,9:00,30,,,0,,
2017,4-Aug,9:00,40,,,0,,
2017,4-Aug,9:00,50,,,0,,
2017,4-Aug,10:00,0,62,0,62,EPA,
2017,4-Aug,10:00,10,,,0,,
2017,4-Aug,10:00,20,,,0,,
2017,4-Aug,10:00,30,,,0,,
2017,4-Aug,10:00,40,,,0,,
2017,4-Aug,10:00,50,12,0,12,JMK,
